Pnum,Section,Owner,Mixed species,Species,State code,Closed,Clear date,Missing entire brood,Suspected predation,Lay date,April lay date,Lay date uncertainty,Lay date visit interval,Laying rate,Incubation started,Num broken eggs,Expected hatch date,Hatch date,April hatch date,Incubation duration,Total egg weight,Num eggs weighed,Clutch size,Num chicks,Num chicks ringed,April ring date,Ring day,Num live chicks,Num dead chicks,Num fledglings,Mean chick weight,Num linked pulli records,Num linked adult records,Father,Mother,Identified adults,Chick ids,Dead ringed chick ids,Experiment codes,Num eggs manipulated,Comments,Legacy average egg weight,Legacy max nest state code,Legacy last visit date,Legacy hatch age in days,Legacy april hatch date,Legacy predation,Legacy clutch accuracy,Legacy mean fledge weight,Legacy num ringed dead chicks
20211CP131,cp,Kristina,false,,6,true,18-06-2021,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211CP132,cp,Kristina,false,,1,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211CP133,cp,Kristina,false,b,6,true,04-06-2021,,,23-04-2021,23,0,7,,true,0,12-05-2021,13-05-2021,43,14,5.40,4,7,5,5,57,15,5,0,5,11.30,5,2,avl5212,atr6748,"atr6748, avl5212",,,,0,"heavy eggs but it's a bluti box?, FON, female unringed, FON, FON, unringed, faceplating, both unringed, adult catching, 2 old eggs in nest",,,,,,,,,
20211CP134,cp,Kristina,false,b,6,true,03-06-2021,,,19-04-2021,19,0,7,1.00,true,0,12-05-2021,13-05-2021,43,14,4.80,4,11,9,9,57,15,9,1,9,10.67,9,2,afh2769,j215635,"afh2769, j215635",,,,0,"bluti alarming, 2 bluti alarming, FON, faceplating",,,,,,,,,
20211CP135,cp,Kristina,false,b,6,true,05-06-2021,,,24-04-2021,24,0,7,,,0,,,,,3.80,3,9,,0,,,,0,0,,0,0,,,,,,,0,"2 bluti alarming, eggs cold, all eggs removed",,,,,,,,,
20211CP136,cp,Kristina,false,b,6,true,05-06-2021,,,18-04-2021,18,0,7,1.00,true,0,09-05-2021,,,,5.00,4,9,,0,,,,0,0,,0,0,,,,,,,0,"bluti alarming, 2 bluti alarming, FON, female ringed, eggs cold, still cold, eggs cold, not hatched, eggs cold, all eggs removed",,,,,,,,,
20211CP137,cp,Kristina,false,b,6,true,09-06-2021,,,23-04-2021,23,0,7,1.00,true,0,16-05-2021,17-05-2021,47,14,4.80,4,11,11,11,61,15,11,0,11,11.04,11,3,afh2772,afh2777,"afh2772, afh2777",,,,0,"FON, FON, not hatched, faceplating, adult catching",,,,,,,,,
20211CP138,cp,Kristina,false,b,6,true,05-06-2021,,,19-04-2021,19,0,7,1.00,true,0,11-05-2021,,,,4.30,4,10,,0,,,,0,0,,0,0,,,,,,,0,"bluti alarming, b in box, ringed, not hatched, eggs cold, eggs cold, not hatched, eggs cold, all eggs removed",,,,,,,,,
20211CP139,cp,Kristina,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211CP14,cp,Kristina,false,,6,true,11-06-2021,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211CP140,cp,Kristina,false,b,6,true,12-05-2021,,,16-04-2021,16,0,7,,true,0,06-05-2021,07-05-2021,37,14,5.20,4,8,8,0,,,,8,0,,0,1,,j215643,01103f917f,,,,0,"FON, 2 bluti alarming, FON, FON, FON, 8 dead young",,,,,,,,,
20211CP141,cp,Kristina,false,b,6,true,01-06-2021,,,14-04-2021,14,0,7,,true,0,09-05-2021,08-05-2021,38,12,4.20,4,13,13,13,52,15,13,0,13,9.25,13,2,s883457,and6341,"s883457, and6341",,,,0,"faceplating:both unringed, bluti alarming, adult catching, chick ringing",,,,,,,,,
20211CP142,cp,Kristina,false,b,6,true,05-06-2021,,,20-04-2021,20,0,7,0.75,true,0,13-05-2021,,,,5.10,4,11,,0,,,,0,0,,0,1,,afh3506,afh3506,,,,0,"FON, not hatched, eggs cold, eggs cold, all eggs removed",,,,,,,,,
20211CP143,cp,Kristina,false,b,6,true,05-06-2021,,,17-04-2021,17,0,7,0.86,true,0,10-05-2021,12-05-2021,42,15,3.30,3,11,11,11,56,15,11,0,11,11.25,11,2,afh3969,s882794,"01103f9231, 0110174fed",,,,0,"FON, FON, FON, faceplating",,,,,,,,,
20211CP144,cp,Kristina,false,b,6,true,09-06-2021,,,17-04-2021,17,0,7,,,0,,,,,3.00,3,8,,0,,,,0,0,,0,0,,,,,,,0,"eggs cold and covered, eggs cold, old eggs removed",,,,,,,,,
20211CP145,cp,Kristina,false,b,6,true,09-06-2021,,,23-04-2021,23,0,7,0.83,true,0,15-05-2021,17-05-2021,47,15,4.60,4,10,6,6,61,15,6,0,6,11.28,6,2,afh4296,z101486,"afh4296, z101486",,,,0,"FON, female ringed, FON, ringed, faceplating",,,,,,,,,
20211CP146,cp,Kristina,false,b,6,true,21-06-2021,,,25-04-2021,25,0,7,1.00,true,0,15-05-2021,17-05-2021,47,15,4.60,4,8,8,8,61,15,8,0,8,11.09,8,2,z627910,avl7485,"z627910, avl7485",,,,0,"FON, FON, not hatched, faceplating, adult catching",,,,,,,,,
20211CP147,cp,Kristina,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211CP148,cp,Kristina,false,b,6,true,06-06-2021,,,21-04-2021,21,0,7,,true,0,12-05-2021,14-05-2021,44,15,5.00,4,9,9,9,58,15,9,0,9,11.32,9,3,avl5138,afh2755,"afh2755, avl5138",,,,0,"pieces of bark and leaves on top of moss, bluti alarming, FON, not hatched, FON, faceplating, adult catching",,,,,,,,,
20211CP149,cp,Kristina,false,b,6,true,04-06-2021,,,18-04-2021,18,0,3,1.00,true,0,11-05-2021,13-05-2021,43,15,4.60,4,11,11,11,57,15,11,0,11,11.25,11,2,avl7486,avl5009,"avl5009, avl7486",,,,0,"bluti alarming, faceplating",,,,,,,,,
20211CP14A,cp,Kristina,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211CP15,cp,Kristina,false,g,6,true,05-06-2021,,true,30-04-2021,30,0,6,,true,0,17-05-2021,22-05-2021,52,18,5.00,3,5,4,0,,,,0,0,,0,2,,vz31676,vz31676,,,,0,"FON, faceplating, adult catching, no male around for catching, weasel",,,,,,,,,
20211CP150,cp,Kristina,false,b,6,true,06-06-2021,,,24-04-2021,24,0,7,,true,0,14-05-2021,15-05-2021,45,14,3.90,3,8,6,6,59,15,6,0,6,10.27,6,2,,avl4913,avl4913,,,,0,"FON, female ringed, not hatched, FON ringed, FON, faceplating, adult catching, again no male around for catching",,,,,,,,,
20211CP151,cp,Kristina,false,b,6,true,21-06-2021,,,30-04-2021,30,0,6,,true,0,18-05-2021,19-05-2021,49,14,3.50,3,6,6,6,63,15,6,0,6,10.28,6,1,,avl4643,avl4643,,,,0,"FON, female ringed, FON, not hatched, female no tag, FON, faceplating, both unringed, adult catching, no male around",,,,,,,,,
20211CP152,cp,Kristina,false,b,6,true,02-06-2021,,,18-04-2021,18,0,7,1.00,true,0,09-05-2021,10-05-2021,40,14,4.80,4,9,9,9,54,15,9,0,9,11.04,9,2,avl5020,avl5060,"01103fd4f3, avl5060",,,,0,"FON, FON, female ringed, faceplating, adult catching",,,,,,,,,
20211CP153,cp,Kristina,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211CP154,cp,Kristina,false,b,6,true,06-06-2021,,,18-04-2021,18,0,7,1.00,true,0,11-05-2021,15-05-2021,45,17,4.30,4,11,9,9,59,15,9,0,9,10.01,9,3,abj6063,afh5451,"abj6063, afh5451",,,,0,"FON, female unringed, FON, FON, FON, not hatched, faceplating, adult catching",,,,,,,,,
20211CP155,cp,Kristina,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211CP156,cp,Kristina,false,b,6,true,06-06-2021,,,21-04-2021,21,0,7,,true,0,11-05-2021,14-05-2021,44,16,4.60,4,8,6,6,58,15,6,0,6,11.23,6,2,aaj8767,atr6775,"aaj8767, atr6775",,,,0,"FON, FON, FON, faceplating, both unringed, adult catching, adult catching",,,,,,,,,
20211CP157,cp,Kristina,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211CP158,cp,Kristina,false,b,6,true,30-06-2021,,,17-05-2021,47,0,9,1.00,true,0,05-06-2021,04-06-2021,65,12,3.60,3,7,6,6,79,15,6,2,4,9.17,6,2,afh3552,atr7108,"afh3552, atr7108",,"atr7117, atr7126",,0,"2 bluti alarming, FON, faceplating, adult catching",,,,,,,,,
20211CP16,cp,Kristina,false,,6,true,18-06-2021,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211CP17,cp,Kristina,false,b,6,true,06-06-2021,,,07-05-2021,37,0,7,0.83,true,0,27-05-2021,27-05-2021,57,12,3.40,3,9,7,0,,,,7,0,,0,1,afh3787,,afh3787,,,,0,"bluti was in box (unringed), FON, FON, faceplating, 2 old eggs removed",,,,,,,,,
20211CP18,cp,Kristina,false,g,6,true,18-06-2021,,,19-04-2021,19,0,7,0.75,true,0,07-05-2021,,,,6.80,4,6,,0,,,,0,0,,0,0,,,,,,,0,"eggs cold, eggs still cold, not hatched, eggs cold, eggs cold, old eggs removed",,,,,,,,,
20211CP19,cp,Kristina,false,b,6,true,21-06-2021,,,22-04-2021,22,0,7,1.00,true,0,16-05-2021,17-05-2021,47,14,5.20,4,12,11,11,61,15,11,0,11,10.72,11,2,atr6842,afh3811,"afh3811, atr6842",,,,0,"FON, ringed, FON, faceplating, adult catching",,,,,,,,,
20211CP2,cp,Kristina,false,b,6,true,04-06-2021,,,19-04-2021,19,0,7,1.00,true,0,11-05-2021,13-05-2021,43,15,5.00,4,10,9,9,57,15,9,0,9,11.21,9,2,j215710,afh5371,"j215710, afh5371",,,,0,"2 bluti alarming, FON, female ringed, FON, FON, FON, ringed, faceplating",,,,,,,,,
20211CP20,cp,Kristina,false,g,6,true,02-06-2021,,,18-04-2021,18,0,7,1.00,true,0,08-05-2021,10-05-2021,40,15,6.70,4,8,8,6,54,15,6,0,6,16.83,6,2,,tw41875,"0110178c90, tw41875",,,,0,"FON, female ringed, FON, FON, did not count young exactly, faceplating, adult catching, adult catching, still no male around",,,,,,,,,
20211CP21,cp,Kristina,false,c,6,true,29-05-2021,,,12-04-2021,12,0,7,1.00,true,0,04-05-2021,06-05-2021,36,15,4.50,4,10,9,9,50,15,9,1,9,9.17,9,2,abj6495,abj6299,"abj6495, abj6299",,,,0,"FON, FON, adult catching",,,,,,,,,
20211CP22,cp,Kristina,false,b,6,true,01-07-2021,,,18-05-2021,48,0,11,,true,0,05-06-2021,04-06-2021,65,12,3.80,3,6,6,6,79,15,6,0,6,10.68,6,3,avl5183,afh2771,"afh2771, avl5183",,,,0,"FON, ringed, faceplating",,,,,,,,,
20211CP23,cp,Kristina,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211CP24,cp,Kristina,false,b,6,true,09-06-2021,,,23-04-2021,23,0,7,,true,0,14-05-2021,15-05-2021,45,14,5.00,4,9,9,9,59,15,9,0,9,11.13,9,2,atr6776,avl7818,"avl7818, atr6776",,,,0,"FON, not hatched, FON, faceplating, adult catching",,,,,,,,,
20211CP25,cp,Kristina,false,,6,true,18-06-2021,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211CP26,cp,Kristina,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211CP27,cp,Kristina,false,,1,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211CP28,cp,Kristina,false,g,6,true,05-06-2021,,true,09-05-2021,39,0,3,0.50,true,0,25-05-2021,26-05-2021,56,14,8.20,4,4,4,0,,,,0,0,,0,1,,ty68005,ty68005,,,,0,"greti alarming, greti alarming, FON, ringed, FON, faceplating, weasel",,,,,,,,,
20211CP29,cp,Kristina,false,b,6,true,05-06-2021,,,21-04-2021,21,0,7,,true,0,13-05-2021,14-05-2021,44,14,4.10,4,10,9,8,58,15,8,0,8,10.73,8,2,,avl7871,avl7871,,,,0,"FON, faceplating, adult catching, adult catching, no male around, again no male around for catching",,,,,,,,,
20211CP3,cp,Kristina,false,g,6,true,06-06-2021,,,05-05-2021,35,0,7,,true,0,25-05-2021,26-05-2021,56,14,6.40,4,8,6,0,,,,6,0,,0,2,vz33690,ty68236,"vz33690, ty68236",,,,0,"dead blue tit inside (unringed), FON, greti in box ringed, faceplating, 2 old eggs removed",,,,,,,,,
20211CP30,cp,Kristina,false,g,6,true,03-06-2021,,,16-04-2021,16,0,7,,true,0,07-05-2021,11-05-2021,41,17,6.70,4,9,9,8,55,15,8,0,8,18.15,8,2,vz33694,ty69501,"vz33694, ty69501",,,,0,"eggs cold, FON, faceplating",,,,,,,,,
20211CP31,cp,Kristina,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211CP32,cp,Kristina,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211CP33,cp,Kristina,false,,6,true,05-06-2021,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,great tit alarming,,,,,,,,,
20211CP34,cp,Kristina,false,b,6,true,21-05-2021,,,19-04-2021,19,0,7,0.50,true,0,10-05-2021,11-05-2021,41,14,4.20,3,9,9,0,,,,9,0,,0,1,avl3556,,avl3556,,,,0,"FON, 2 bluti alaerming, one looks unringed, faceplating",,,,,,,,,
20211CP35,cp,Kristina,false,g,6,true,04-06-2021,,,21-04-2021,21,0,7,,true,0,11-05-2021,11-05-2021,41,13,7.60,4,8,8,8,55,15,8,0,8,14.99,8,3,,,"ty69574, pf72110",,,,0,"FON, FON, greti alarming, faceplating, adult catching, chicks all had poxs",,,,,,,,,
20211CP36,cp,Kristina,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211CP37,cp,Kristina,false,g,6,true,05-06-2021,,,22-04-2021,22,0,7,,true,0,10-05-2021,16-05-2021,46,19,6.60,4,6,1,0,,,,1,0,,0,0,,,,,,,0,"FON, FON, female has deformed bill, long lower mandible, not hatched, FON, eggs cold, eggs cold, all eggs removed",,,,,,,,,
20211CP38,cp,Kristina,false,b,6,true,23-05-2021,,,18-04-2021,18,0,7,1.00,true,0,09-05-2021,09-05-2021,39,13,5.20,4,9,8,0,,,,8,0,,0,2,avl5109,avl5110,"01103fd051, avl5109",,,,0,"FON, FON, faceplating, adult catching",,,,,,,,,
20211CP38A,cp,Kristina,false,g,6,true,04-06-2021,,,19-04-2021,19,0,7,,true,0,11-05-2021,12-05-2021,42,14,5.80,3,10,8,4,56,15,4,2,4,13.43,4,1,,ty69586,ty69586,,,,0,"faceplate down, FON, adult catching",,,,,,,,,
20211CP39,cp,Kristina,false,b,6,true,24-05-2021,,,18-04-2021,18,0,7,1.00,true,0,09-05-2021,10-05-2021,40,14,3.80,4,9,8,0,,,,8,0,,0,2,,atr6712,atr6712,,,,0,"FON, FON, faceplating, both unringed, adult catching",,,,,,,,,
20211CP4,cp,Kristina,false,g,6,true,06-06-2021,,,15-05-2021,45,6,9,,true,0,31-05-2021,,,,,,4,,0,,,,0,0,,0,0,,,,,,,0,"eggs not weighed, eggs cold, eggs cold, eggs cold, broken eggs removed",,,,,,,,,
20211CP40,cp,Kristina,false,g,6,true,01-06-2021,,,18-04-2021,18,0,7,1.00,true,0,07-05-2021,08-05-2021,38,14,7.20,4,7,5,5,52,15,5,0,5,15.22,5,3,ty68190,pf72102,"0110177032, ty68190, pf72102",,,,0,"greti was in box, FON, female unringed, greti in box, faceplating, adult catching, chick ringing, one chick too small to ring",,,,,,,,,
20211CP40A,cp,Kristina,false,g,6,true,01-06-2021,,,13-04-2021,13,0,7,,true,0,06-05-2021,08-05-2021,38,15,5.50,4,11,8,5,52,15,5,0,5,15.40,5,2,pf72101,pf72103,"pf72101, pf72103",,,,0,"FON, female unringed, FON, faceplating, both unringed, adult catching, adult catching, chick ringing",,,,,,,,,
20211CP41,cp,Kristina,false,b,6,true,01-06-2021,,,16-04-2021,16,0,7,,true,0,09-05-2021,08-05-2021,38,12,5.20,4,11,10,10,52,15,10,2,8,11.03,10,2,afh4699,atr6701,"0700eda8da, atr6701",,"atr6739, atr6742",,0,"2 bluti alarming, FON, faceplating, adult catching, chick ringing",,,,,,,,,
20211CP42A,cp,Kristina,false,b,6,true,29-05-2021,,,12-04-2021,12,0,7,0.75,true,0,04-05-2021,05-05-2021,35,14,5.20,4,10,10,10,49,15,10,0,10,10.35,10,2,avl5001,and6752,"01103f6018, 01103fa141",,,,0,"bluti inside box, FON, ringed and tagged, FON, tag something like F6019 at the end, FON, 2 bluti alarming, faceplating, chick ringing",,,,,,,,,
20211CP43,cp,Kristina,false,g,6,true,29-05-2021,,,16-04-2021,16,0,7,,true,0,05-05-2021,05-05-2021,35,13,7.10,4,7,6,5,49,15,5,0,5,17.58,5,3,ty70180,ty69573,"01103f9e61, 01103fd3f3",,,,0,"blue tit alarming, FON, FON, FON, faceplatting, caught female to confirm sex, chick ringing",,,,,,,,,
20211CP5,cp,Kristina,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211CP5A,cp,Kristina,false,g,6,true,06-06-2021,,,23-04-2021,23,0,7,,true,0,13-05-2021,16-05-2021,46,16,6.60,4,8,8,7,60,15,7,0,7,17.44,7,2,vz29416,vz33862,"vz29416, vz33862",,,,0,"FON, FON, not hatched, faceplating",,,,,,,,,
20211CP5B,cp,Kristina,false,b,6,true,06-06-2021,,,22-04-2021,22,0,7,,true,0,15-05-2021,16-05-2021,46,14,4.50,4,11,11,11,60,15,11,0,11,10.59,11,2,avl3719,j215716,"j215716, avl3719",,,,0,"FON, FON ringed, not hatched, FON, faceplating, adult catching",,,,,,,,,
20211CP6,cp,Kristina,false,,6,true,06-06-2021,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211CP7,cp,Kristina,false,g,6,true,03-06-2021,,true,23-04-2021,23,0,7,0.50,true,0,17-05-2021,24-05-2021,54,20,5.50,4,12,12,0,,,,0,0,,0,2,vz31926,vz30566,"0700edfab0, 0700edb2e4",,,,0,"FON, ringed, FON, not hatched, FON, faceplating, all 12 chicks missing, only some pieces of wings left",,,,,,,,,
20211CP8,cp,Kristina,false,b,2,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,bluti was inside box,,,,,,,,,
20211CP9,cp,Kristina,false,g,6,true,22-05-2021,,,22-04-2021,22,3,7,,true,0,09-05-2021,17-05-2021,47,21,6.40,4,5,5,0,,,,0,0,,0,0,,,,,,,0,"FON, female ringed, FON, FON, not hatched, FON, not hatched, nest totally empty",,,,,,,,,
20211EX1,ex,Charlotte Regan,false,b,6,true,25-05-2021,,,25-04-2021,25,0,3,,,0,,,,,4.57,4,5,,0,,,,0,0,,0,0,,,,,,,0,"bluti alarm calling, potential adult predation as adult feathers in box and on ground",,,,,,,,,
20211EX10,ex,Charlotte Regan,false,g,6,true,25-06-2021,,,22-04-2021,22,0,7,,true,0,11-05-2021,12-05-2021,42,14,6.93,4,7,6,6,56,15,6,0,6,18.03,6,2,vz33676,ty70766,"01103f922a, 01103f97eb",,,,0,fon,,,,,,,,,
20211EX100,ex,Sam Crofts,false,b,6,true,29-05-2021,,,24-04-2021,24,0,4,,true,0,15-05-2021,15-05-2021,45,13,3.50,3,9,8,0,,,,8,0,,0,1,,s884396,"01101790fa, 3b0018d8ed",,,,0,"FON, no PIT detected",,,,,,,,,
20211EX101,ex,Sam Crofts,false,b,6,true,17-06-2021,,,12-04-2021,12,0,6,0.75,true,0,04-05-2021,09-05-2021,39,18,3.60,3,10,10,10,53,15,10,0,10,11.17,10,2,avl3818,s882596,"01103f6081, 3b00192b41",,,,0,"pair of bt in box, FON ringed",,,,,,,,,
20211EX102,ex,Sam Crofts,false,b,6,true,10-05-2021,,,19-04-2021,19,0,3,1.00,true,0,10-05-2021,,,,3.30,3,9,,0,,,,0,0,,0,0,,,,,,,0,should be ns5,,,,,,,,,
20211EX103,ex,Sam Crofts,false,b,6,true,17-06-2021,,,22-04-2021,22,0,3,1.00,true,0,14-05-2021,14-05-2021,44,13,3.90,3,10,10,10,58,15,10,0,10,11.13,10,3,avl5185,avl4100,"01103f92cc, 01103fd59d",,,,0,,,,,,,,,,
20211EX104,ex,Sam Crofts,false,b,6,true,20-05-2021,,,19-04-2021,19,0,3,0.67,true,0,12-05-2021,15-05-2021,45,16,2.60,3,11,11,0,,,,11,0,,0,0,,,,,,,0,"female ringed, FON",,,,,,,,,
20211EX105,ex,Sam Crofts,false,b,6,true,24-06-2021,,,22-04-2021,22,0,3,1.00,true,0,17-05-2021,20-05-2021,50,16,3.10,3,13,9,9,64,15,9,0,9,9.31,9,2,,avl4915,3b00189985,,,,0,"lots of feathers in nest, predation?, female ringed, FON",,,,,,,,,
20211EX106,ex,Sam Crofts,false,b,6,true,24-06-2021,,,21-04-2021,21,0,3,0.75,true,0,15-05-2021,22-05-2021,52,20,3.40,3,12,12,8,66,15,8,1,8,10.26,8,2,afh5063,atr7812,"01103fb772, 3b0018a080",,,,0,"FON unringed, Fon unringed",,,,,,,,,
20211EX107,ex,Sam Crofts,false,b,6,true,17-06-2021,,,21-04-2021,21,0,3,1.00,true,0,14-05-2021,16-05-2021,46,15,3.60,3,11,10,10,60,15,10,0,10,10.23,10,2,,z629606,01101745a1,,,,0,FON ringed,,,,,,,,,
20211EX108,ex,Sam Crofts,false,b,6,true,17-06-2021,,,21-04-2021,21,0,3,0.75,,0,,,,,3.70,3,9,,0,,,,0,0,,0,0,,,,,,,0,"eggs are cold, eggs are cold, eggs are cold",,,,,,,,,
20211EX109,ex,Sam Crofts,false,b,6,true,17-06-2021,,,15-04-2021,15,0,4,1.00,true,0,09-05-2021,11-05-2021,41,15,3.00,3,12,10,6,55,15,8,4,2,6.75,8,1,,avl4173,3b0018ec05,,"atr4465, atr4466, atr4467, atr4468",,0,"female unringed, no PIT detected",,,,,,,,,
20211EX10A,ex,Charlotte Regan,false,b,6,true,25-06-2021,,,19-04-2021,19,0,7,0.75,true,1,12-05-2021,17-05-2021,47,17,4.59,4,12,11,10,61,15,10,0,10,10.22,10,2,avl4509,avl7589,"01103fcb9e, 01103fa876",,,,0,fon,,,,,,,,,
20211EX11,ex,Charlotte Regan,false,b,6,true,29-04-2021,,,12-04-2021,12,0,7,1.00,,0,,,,,4.53,4,10,,0,,,,0,0,,0,0,,,,,,,0,"8 buried deep and 2 on top, closing to allow nest built on top to be recorded as new attemp as ns5 isnt working",,,,,,,,,
20211EX110,ex,Sam Crofts,false,b,6,true,22-05-2021,,,10-04-2021,10,0,6,0.43,true,0,03-05-2021,08-05-2021,38,18,3.30,3,11,11,0,,,,8,0,,0,2,abj6333,atr4228,"01103fc66d, 3b0018e591",,,,0,"female ringed, FON unringed",,,,,,,,,
20211EX111,ex,Sam Crofts,false,b,6,true,17-06-2021,,,22-04-2021,22,0,3,1.00,true,0,14-05-2021,16-05-2021,46,15,3.70,3,10,6,5,60,15,5,0,5,11.16,5,4,j215749,j215750,"01103f9214, 01103f927c",,,,0,FON,,,,,,,,,
20211EX112,ex,Sam Crofts,false,,6,true,17-06-2021,,,06-05-2021,36,3,3,,,0,,,,,,,1,,0,,,,0,0,,0,0,,,,,,,0,eggs are cold,,,,,,,,,
20211EX113,ex,Sam Crofts,false,b,6,true,17-06-2021,,,17-04-2021,17,0,7,,true,0,09-05-2021,09-05-2021,39,13,3.40,3,10,7,7,53,15,7,0,7,10.89,7,2,avl4619,avl4501,"01103fd0ed, 01103fae05",,,,0,FON ringed,,,,,,,,,
20211EX114,ex,Sam Crofts,false,b,6,true,11-05-2021,,,11-04-2021,11,0,6,0.25,true,0,05-05-2021,,,,3.30,3,12,,0,,,,0,0,,0,0,,,,,,,0,eggs are cold and covered,,,,,,,,,
20211EX115,ex,Sam Crofts,false,b,6,true,17-06-2021,,,18-04-2021,18,0,3,1.00,true,0,12-05-2021,13-05-2021,43,14,3.10,3,12,12,12,57,15,12,0,12,11.13,12,2,avl3522,avl3617,"01103fbffe, 01103f9718, avl3617",,,,0,,,,,,,,,,
20211EX116,ex,Sam Crofts,false,m,6,true,17-06-2021,,,13-04-2021,13,0,4,1.00,true,0,04-05-2021,08-05-2021,38,17,3.40,3,9,9,8,52,15,8,0,8,11.29,8,2,,atr4227,"01103fade8, 3b00193190",,,,0,"FON, FON unringed",,,,,,,,,
20211EX117,ex,Sam Crofts,false,b,6,true,31-05-2021,,,19-04-2021,19,0,3,1.00,true,0,15-05-2021,17-05-2021,47,15,3.70,3,14,11,0,,,,11,0,,0,3,avl3832,afh3718,"01103f433f, 01103fac9c",,,,0,"FON, only 1 bird in and out",,,,,,,,,
20211EX118,ex,Sam Crofts,false,b,6,true,24-06-2021,,,26-04-2021,26,7,7,0.00,true,0,18-05-2021,23-05-2021,53,18,3.20,3,10,10,8,67,15,8,0,8,10.89,8,3,,avl3043,011016c544,,,,0,female ringed,,,,,,,,,
20211EX119,ex,Sam Crofts,false,b,6,true,20-05-2021,,,14-04-2021,14,0,4,1.00,true,0,05-05-2021,09-05-2021,39,17,3.40,3,9,2,0,,,,2,0,,0,2,afh3613,,01103f55f7,,,,0,FON partial ring ABJ,,,,,,,,,
20211EX12,ex,Charlotte Regan,false,b,6,true,26-05-2021,,,09-04-2021,9,0,7,1.00,,0,,,,,4.24,4,15,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211EX120,ex,Sam Crofts,false,g,6,true,03-06-2021,,,19-04-2021,19,0,3,1.00,true,0,09-05-2021,20-05-2021,50,24,4.10,3,8,5,0,,,,3,0,,0,1,,vz29516,0700ed9ef7,,,,0,eggs are cold,,,,,,,,,
20211EX121,ex,Sam Crofts,false,b,6,true,17-06-2021,,,23-04-2021,23,0,4,,true,0,15-05-2021,16-05-2021,46,14,3.50,3,10,8,7,60,15,7,1,7,10.94,7,2,atr4472,avl3930,"3b00192e8c, 3b0018f7ef",,,,0,"female ringed, FON female unringed, FON, no PIT detected",,,,,,,,,
20211EX122,ex,Sam Crofts,false,,6,true,21-06-2021,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211EX123,ex,Sam Crofts,false,,6,true,21-06-2021,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20211EX124,ex,Sam Crofts,false,b,6,true,17-06-2021,,,25-04-2021,25,0,4,1.00,true,0,14-05-2021,18-05-2021,48,17,3.70,3,7,6,6,62,15,6,0,6,11.30,6,2,avl6273,afh5500,"01103fbc1b, 01103f60c2",,,,0,FON ringed,,,,,,,,,
20211EX125,ex,Sam Crofts,false,b,6,true,17-06-2021,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
